Unnamed: 0,match_event_id,location_x,location_y,remaining_min,power_of_shot,knockout_match,game_season,remaining_sec,distance_of_shot,is_goal,area_of_shot,shot_basics,range_of_shot,team_name,date_of_game,home/away,shot_id_number,lat/lng,type_of_shot,type_of_combined_shot,match_id,team_id,remaining_min_1,power_of_shot_1,knockout_match_1,remaining_sec_1,distance_of_shot_1
28840,126.0,-131.0,56.0,1.0,1.0,1,2008-09,25.0,34.0,,Left Side(L),Mid Range,8-16 ft.,Manchester United,2009-05-25,MANU @ DEN,28841,"39.739968, -104.954013",shot - 28,,40800314,1610612747,60.64,1.0,1.0,25.0,34.0
28844,202.0,187.0,17.0,6.0,2.0,1,2008-09,17.0,38.0,,Right Side(R),Mid Range,16-24 ft.,Manchester United,2009-05-25,MANU @ DEN,28845,"39.739968, -104.954013",shot - 15,,40800314,1610612747,6.0,2.0,1.0,17.0,38.0
28847,239.0,0.0,0.0,3.0,2.0,1,2008-09,39.0,20.0,,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2009-05-25,MANU @ DEN,28848,"39.739968, -104.954013",,shot - 4,40800314,1610612747,3.0,19.6,1.0,104.2,90.4
28849,265.0,125.0,110.0,1.0,2.0,1,,8.0,36.0,,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,2009-05-25,MANU @ DEN,28850,"39.739968, -104.954013",,shot - 3,40800314,1610612747,1.0,2.0,1.0,8.0,36.0
28870,391.0,18.0,272.0,2.0,3.0,1,2008-09,38.0,47.0,,Center(C),Penalty Spot,24+ ft.,Manchester United,2009-05-27,MANU vs. DEN,28871,"42.982923, -71.446094",shot - 52,,40800315,1610612747,2.0,3.0,1.0,96.2,47.0
28879,79.0,0.0,0.0,2.0,1.0,1,,33.0,20.0,,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2009-05-29,MANU @ DEN,28880,"39.739968, -104.954013",,shot - 4,40800316,1610612747,2.0,1.0,,33.0,20.0
28881,97.0,-147.0,205.0,0.0,1.0,1,2008-09,7.0,45.0,,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,2009-05-29,MANU @ DEN,28882,"39.739968, -104.954013",shot - 15,,40800316,1610612747,60.64,,1.0,7.0,45.0
28883,206.0,200.0,96.0,1.0,2.0,1,,28.0,42.0,,Right Side(R),Mid Range,16-24 ft.,Manchester United,2009-05-29,,28884,"39.739968, -104.954013",,shot - 3,40800316,1610612747,1.0,2.0,1.0,28.0,114.728
28903,68.0,-21.0,116.0,4.0,1.0,1,2008-09,7.0,31.0,,Center(C),,8-16 ft.,,2009-06-04,MANU vs. ORL,28904,"42.982923, -71.446094",,shot - 3,40800401,1610612747,4.0,1.0,1.0,7.0,31.0
28905,118.0,0.0,0.0,0.0,1.0,1,2008-09,,20.0,,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2009-06-04,MANU vs. ORL,28906,"42.982923, -71.446094",,shot - 4,40800401,1610612747,,1.0,1.0,0.0,48.4
28906,162.0,2.0,37.0,6.0,2.0,1,2008-09,36.0,23.0,,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2009-06-04,MANU vs. ORL,28907,"42.982923, -71.446094",,shot - 3,40800401,1610612747,6.0,66.6,126.928,,23.0
28918,264.0,7.0,91.0,9.0,3.0,1,2008-09,16.0,29.0,,Center(C),Goal Line,8-16 ft.,Manchester United,2009-06-04,MANU vs. ORL,28919,"42.982923, -71.446094",shot - 51,,40800401,1610612747,9.0,3.0,1.0,16.0,29.0
28919,289.0,81.0,116.0,6.0,3.0,1,2008-09,44.0,34.0,,Right Side(R),Mid Range,8-16 ft.,Manchester United,2009-06-04,MANU vs. ORL,28920,"42.982923, -71.446094",shot - 38,,40800401,1610612747,99.7616,3.0,119.928,44.0,88.4
28927,438.0,,56.0,6.0,4.0,1,2008-09,16.0,30.0,,Left Side(L),Mid Range,8-16 ft.,Manchester United,2009-06-04,MANU vs. ORL,28928,"42.982923, -71.446094",,shot - 3,40800401,1610612747,6.0,,1.0,16.0,30.0
28934,120.0,-97.0,295.0,0.0,,1,2008-09,1.0,51.0,,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,2009-06-07,MANU vs. ORL,28935,"42.982923, -71.446094",,shot - 3,40800402,1610612747,0.0,1.0,,143.7856,51.0
28935,218.0,-120.0,255.0,1.0,2.0,1,2008-09,52.0,48.0,,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,2009-06-07,MANU vs. ORL,28936,"42.982923, -71.446094",,shot - 3,40800402,1610612747,1.0,2.0,96.928,,48.0
28944,336.0,-21.0,249.0,0.0,3.0,1,,45.0,44.0,,Center(C),Penalty Spot,24+ ft.,Manchester United,2009-06-07,MANU vs. ORL,28945,"42.982923, -71.446094",,shot - 3,40800402,1610612747,93.64,3.0,1.0,45.0,44.0
28949,462.0,-95.0,50.0,1.0,4.0,1,,11.0,30.0,,Left Side(L),Mid Range,8-16 ft.,Manchester United,2009-06-07,MANU vs. ORL,28950,"42.982923, -71.446094",shot - 20,,40800402,1610612747,1.0,4.0,116.8,11.0,30.0
28956,64.0,0.0,0.0,3.0,1.0,1,2008-09,37.0,20.0,,Center(C),Goal Area,,Manchester United,2009-06-09,MANU @ ORL,28957,"28.549237, -81.372780",,shot - 4,40800403,1610612747,3.0,1.0,,37.0,20.0
28962,100.0,78.0,184.0,0.0,1.0,1,,0.0,39.0,,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,2009-06-09,MANU @ ORL,28963,"28.549237, -81.372780",shot - 18,,40800403,1610612747,116.64,1.0,1.0,0.0,39.0
28973,416.0,0.0,0.0,3.0,4.0,1,2008-09,33.0,20.0,,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2009-06-09,MANU @ ORL,28974,"28.549237, -81.372780",,shot - 4,40800403,1610612747,3.0,4.0,1.0,33.0,20.0
28979,37.0,73.0,181.0,8.0,1.0,1,2008-09,29.0,,,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,2009-06-11,MANU @ ORL,28980,"28.549237, -81.372780",shot - 1,,40800404,1610612747,8.0,1.0,1.0,,39.0
28987,231.0,-27.0,160.0,3.0,2.0,1,2008-09,15.0,36.0,,Center(C),Mid Range,16-24 ft.,Manchester United,2009-06-11,MANU @ ORL,28988,"28.549237, -81.372780",shot - 38,,40800404,1610612747,3.0,106.36,1.0,15.0,36.0
28989,266.0,-90.0,242.0,0.0,2.0,1,2008-09,,,,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,2009-06-11,MANU @ ORL,28990,"28.549237, -81.372780",,shot - 3,40800404,1610612747,64.64,2.0,1.0,,45.0
28998,459.0,163.0,97.0,6.0,4.0,1,2008-09,27.0,38.0,,Right Side(R),Mid Range,16-24 ft.,Manchester United,2009-06-11,MANU @ ORL,28999,"28.549237, -81.372780",,shot - 3,40800404,1610612747,6.0,4.0,1.0,27.0,38.0
29000,485.0,-5.0,110.0,,4.0,1,2008-09,49.0,31.0,,Center(C),Goal Line,8-16 ft.,Manchester United,2009-06-11,MANU @ ORL,29001,"28.549237, -81.372780",,shot - 3,40800404,1610612747,4.0,4.0,1.0,49.0,31.0
29003,519.0,111.0,258.0,1.0,4.0,1,,3.0,48.0,,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,2009-06-11,MANU @ ORL,29004,"28.549237, -81.372780",shot - 10,,40800404,1610612747,1.0,4.0,1.0,3.0,90.4
29005,548.0,143.0,134.0,3.0,5.0,1,2008-09,33.0,39.0,,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,2009-06-11,MANU @ ORL,29006,"28.549237, -81.372780",,shot - 3,40800404,1610612747,3.0,5.0,1.0,,39.0
29011,63.0,-70.0,189.0,,1.0,1,2008-09,21.0,40.0,,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,2009-06-14,MANU @ ORL,29012,"28.549237, -81.372780",,shot - 3,40800405,1610612747,5.0,24.6,94.8,21.0,40.0
29017,187.0,0.0,0.0,6.0,2.0,1,2008-09,28.0,20.0,,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2009-06-14,MANU @ ORL,29018,"28.549237, -81.372780",,shot - 4,40800405,1610612747,6.0,2.0,1.0,28.0,69.4
29026,419.0,187.0,172.0,8.0,4.0,1,2008-09,19.0,45.0,,Right Side Center(RC),,24+ ft.,Manchester United,2009-06-14,MANU @ ORL,29027,"28.549237, -81.372780",shot - 53,,40800405,1610612747,45.2,85.36,1.0,19.0,45.0
29029,471.0,-5.0,265.0,3.0,4.0,1,2008-09,12.0,46.0,,Center(C),Penalty Spot,24+ ft.,Manchester United,2009-06-14,MANU @ ORL,29030,"28.549237, -81.372780",shot - 9,,40800405,1610612747,3.0,4.0,39.608000000000004,12.0,46.0
29031,477.0,92.0,101.0,2.0,4.0,1,2008-09,7.0,33.0,,,Mid Range,,Manchester United,2009-06-14,MANU @ ORL,29032,"28.549237, -81.372780",,shot - 3,40800405,1610612747,2.0,93.36,1.0,7.0,33.0
29038,151.0,129.0,219.0,7.0,2.0,1,,25.0,45.0,,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,2010-04-18,MANU vs. OKC,29039,"42.982923, -71.446094",shot - 55,,40900141,1610612747,99.64,2.0,1.0,25.0,45.0
29042,287.0,0.0,0.0,6.0,3.0,1,,59.0,,,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2010-04-18,MANU vs. OKC,29043,"42.982923, -71.446094",shot - 39,,40900141,1610612747,61.64,3.0,1.0,106.2,20.0
29051,,-152.0,143.0,,1.0,1,,23.0,40.0,,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,2010-04-20,MANU vs. OKC,29052,"42.982923, -71.446094",shot - 49,,40900142,1610612747,26.64,1.0,1.0,106.7856,40.0
29055,48.0,-27.0,83.0,7.0,1.0,1,,21.0,28.0,,Center(C),Goal Line,8-16 ft.,Manchester United,2010-04-20,MANU vs. OKC,29056,"42.982923, -71.446094",,shot - 3,40900142,1610612747,7.0,1.0,1.0,,28.0
29059,104.0,0.0,,2.0,1.0,1,2009-10,39.0,20.0,,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2010-04-20,MANU vs. OKC,29060,,,shot - 4,40900142,1610612747,2.0,1.0,1.0,39.0,20.0
29063,194.0,0.0,0.0,6.0,2.0,1,2009-10,43.0,20.0,,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2010-04-20,MANU vs. OKC,29064,"42.982923, -71.446094",,shot - 4,40900142,1610612747,48.64,2.0,1.0,43.0,20.0
29067,299.0,-217.0,165.0,9.0,3.0,1,,39.0,47.0,,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,2010-04-20,MANU vs. OKC,29068,"42.982923, -71.446094",,shot - 3,40900142,1610612747,9.0,3.0,36.928000000000004,39.0,47.0
29068,313.0,-152.0,231.0,7.0,3.0,1,,17.0,47.0,,Left Side Center(LC),Penalty Spot,,Manchester United,2010-04-20,MANU vs. OKC,29069,"42.982923, -71.446094",shot - 42,,40900142,1610612747,46.2,3.0,1.0,17.0,47.0
29073,468.0,-106.0,101.0,8.0,4.0,1,2009-10,16.0,34.0,,Left Side(L),Mid Range,8-16 ft.,Manchester United,2010-04-20,MANU vs. OKC,29074,"42.982923, -71.446094",,shot - 3,40900142,1610612747,8.0,4.0,1.0,16.0,42.728
29075,500.0,139.0,184.0,5.0,4.0,1,2009-10,46.0,43.0,,,Mid Range,16-24 ft.,Manchester United,2010-04-20,MANU vs. OKC,29076,"42.982923, -71.446094",,shot - 3,40900142,1610612747,5.0,52.36,34.928000000000004,46.0,16.4
29077,550.0,,255.0,2.0,4.0,1,2009-10,33.0,47.0,,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,2010-04-20,MANU vs. OKC,29078,"42.982923, -71.446094",shot - 21,,40900142,1610612747,108.64,51.36,1.0,33.0,47.0
29080,50.0,86.0,252.0,6.0,1.0,1,2009-10,10.0,46.0,,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,2010-04-22,MANU @ OKC,29081,"35.492151, -97.519011",shot - 20,,40900143,1610612747,6.0,1.0,1.0,10.0,46.0
29084,193.0,-10.0,255.0,5.0,2.0,1,2009-10,0.0,45.0,,Center(C),Penalty Spot,24+ ft.,Manchester United,2010-04-22,MANU @ OKC,29085,"35.492151, -97.519011",shot - 33,,40900143,1610612747,5.0,2.0,1.0,0.0,45.0
29087,208.0,0.0,0.0,3.0,2.0,1,,5.0,20.0,,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2010-04-22,MANU @ OKC,29088,"35.492151, -97.519011",,shot - 4,40900143,1610612747,3.0,110.36,1.0,5.0,20.0
29090,244.0,-190.0,,0.0,2.0,1,2009-10,18.0,44.0,,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,,MANU @ OKC,29091,"35.492151, -97.519011",shot - 38,,40900143,1610612747,0.0,2.0,1.0,18.0,44.0
29091,,-8.0,37.0,11.0,3.0,1,2009-10,21.0,23.0,,,Goal Area,Less Than 8 ft.,Manchester United,2010-04-22,,29092,"35.492151, -97.519011",shot - 27,,40900143,1610612747,11.0,3.0,94.60799999999999,21.0,23.0
29092,261.0,15.0,250.0,10.0,3.0,1,2009-10,54.0,45.0,,Center(C),Penalty Spot,24+ ft.,Manchester United,2010-04-22,MANU @ OKC,29093,"35.492151, -97.519011",,shot - 3,40900143,1610612747,10.0,,114.8,54.0,45.0
29093,274.0,-163.0,56.0,9.0,3.0,1,2009-10,23.0,37.0,,Left Side(L),Mid Range,16-24 ft.,Manchester United,2010-04-22,MANU @ OKC,29094,"35.492151, -97.519011",shot - 38,,40900143,1610612747,9.0,3.0,1.0,,
29107,481.0,0.0,0.0,0.0,4.0,1,,13.0,20.0,,Center(C),Goal Area,,,2010-04-22,MANU @ OKC,29108,"35.492151, -97.519011",,shot - 4,40900143,1610612747,0.0,92.36,1.0,126.7856,20.0
29109,179.0,-5.0,,,2.0,1,2009-10,38.0,43.0,,Center(C),Mid Range,16-24 ft.,Manchester United,,MANU @ OKC,29110,"35.492151, -97.519011",,shot - 3,40900144,1610612747,,2.0,1.0,38.0,43.0
29113,259.0,-3.0,87.0,0.0,,1,2009-10,39.0,28.0,,Center(C),Goal Line,8-16 ft.,Manchester United,2010-04-24,MANU @ OKC,29114,"35.492151, -97.519011",,shot - 3,40900144,1610612747,0.0,2.0,1.0,39.0,28.0
29114,324.0,-84.0,77.0,9.0,3.0,1,2009-10,13.0,31.0,,Left Side(L),Mid Range,8-16 ft.,Manchester United,2010-04-24,MANU @ OKC,29115,"35.492151, -97.519011",,shot - 3,40900144,1610612747,9.0,3.0,1.0,,31.0
29117,360.0,-93.0,63.0,5.0,3.0,1,2009-10,16.0,31.0,,Left Side(L),Mid Range,8-16 ft.,Manchester United,2010-04-24,MANU @ OKC,29118,"35.492151, -97.519011",,shot - 3,40900144,1610612747,5.0,3.0,,16.0,31.0
29124,211.0,40.0,187.0,5.0,2.0,1,2009-10,0.0,39.0,,Center(C),Mid Range,16-24 ft.,Manchester United,2010-04-27,MANU vs. OKC,29125,"42.982923, -71.446094",shot - 26,,40900145,1610612747,5.0,2.0,1.0,0.0,
29126,289.0,0.0,0.0,10.0,3.0,1,2009-10,34.0,20.0,,Center(C),Goal Area,Less Than 8 ft.,Manchester United,,MANU vs. OKC,29127,"42.982923, -71.446094",shot - 4,,40900145,1610612747,71.2,3.0,1.0,55.2,20.0
29129,27.0,73.0,138.0,8.0,1.0,1,2009-10,43.0,35.0,,Center(C),Goal Line,8-16 ft.,,2010-04-30,MANU @ OKC,29130,"35.492151, -97.519011",,shot - 3,40900146,1610612747,,,1.0,43.0,35.0
29139,284.0,65.0,56.0,0.0,2.0,1,2009-10,4.0,28.0,,Right Side(R),Goal Line,8-16 ft.,Manchester United,2010-04-30,MANU @ OKC,29140,"35.492151, -97.519011",,shot - 3,40900146,1610612747,0.0,2.0,1.0,114.2,28.0
29149,484.0,-175.0,4.0,2.0,4.0,1,2009-10,11.0,,,Left Side(L),Mid Range,16-24 ft.,Manchester United,2010-04-30,MANU @ OKC,29150,,shot - 34,,40900146,1610612747,2.0,4.0,1.0,,37.0
29151,502.0,129.0,23.0,0.0,4.0,1,2009-10,1.0,33.0,,Right Side(R),Mid Range,8-16 ft.,Manchester United,2010-04-30,MANU @ OKC,29152,"35.492151, -97.519011",,shot - 3,40900146,1610612747,49.64,87.36,1.0,,33.0
29152,37.0,-109.0,181.0,7.0,1.0,1,2009-10,5.0,41.0,,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,2010-05-02,MANU vs. UTA,29153,,shot - 38,,40900231,1610612747,7.0,100.36,1.0,5.0,41.0
29154,,0.0,115.0,4.0,1.0,1,2009-10,55.0,31.0,,Center(C),Goal Line,8-16 ft.,Manchester United,2010-05-02,,29155,"42.982923, -71.446094",,shot - 3,40900231,1610612747,84.64,1.0,1.0,62.7856,31.0
29160,272.0,,91.0,7.0,3.0,1,2009-10,13.0,,,Center(C),Goal Line,8-16 ft.,Manchester United,2010-05-02,MANU vs. UTA,29161,"42.982923, -71.446094",shot - 38,,40900231,1610612747,,3.0,52.8,13.0,30.0
29164,333.0,64.0,52.0,0.0,3.0,1,,38.0,28.0,,Right Side(R),Goal Line,8-16 ft.,,2010-05-02,MANU vs. UTA,29165,"42.982923, -71.446094",,shot - 3,40900231,1610612747,0.0,3.0,1.0,38.0,31.4
29166,441.0,0.0,0.0,4.0,4.0,1,2009-10,56.0,20.0,,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2010-05-02,MANU vs. UTA,29167,"42.982923, -71.446094",,shot - 4,40900231,1610612747,4.0,4.0,1.0,56.0,20.0
29172,25.0,,205.0,9.0,1.0,1,2009-10,45.0,40.0,,Center(C),Mid Range,16-24 ft.,Manchester United,2010-05-04,MANU vs. UTA,29173,"42.982923, -71.446094",shot - 36,,40900232,1610612747,9.0,1.0,1.0,45.0,79.4
29173,29.0,0.0,0.0,9.0,1.0,1,,13.0,,,Center(C),,Less Than 8 ft.,Manchester United,2010-05-04,MANU vs. UTA,29174,"42.982923, -71.446094",shot - 39,,40900232,1610612747,9.0,1.0,1.0,13.0,69.4
29179,194.0,-164.0,186.0,5.0,,1,2009-10,57.0,44.0,,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,2010-05-04,MANU vs. UTA,29180,"42.982923, -71.446094",,shot - 3,40900232,1610612747,5.0,2.0,59.8,,44.0
29184,354.0,-43.0,,6.0,3.0,1,2009-10,44.0,36.0,,Center(C),Mid Range,16-24 ft.,Manchester United,2010-05-04,MANU vs. UTA,29185,"42.982923, -71.446094",,shot - 3,40900232,1610612747,6.0,48.36,,44.0,36.0
29189,497.0,-100.0,140.0,5.0,4.0,1,,44.0,37.0,,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,2010-05-04,MANU vs. UTA,29190,"42.982923, -71.446094",shot - 12,,40900232,1610612747,5.0,4.0,1.0,44.0,37.0
29191,556.0,0.0,0.0,2.0,4.0,1,2009-10,20.0,20.0,,Center(C),Goal Area,,Manchester United,2010-05-04,MANU vs. UTA,29192,"42.982923, -71.446094",shot - 12,,40900232,1610612747,2.0,4.0,1.0,20.0,20.0
29192,560.0,-131.0,173.0,,4.0,1,2009-10,21.0,41.0,,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,2010-05-04,MANU vs. UTA,29193,"42.982923, -71.446094",,shot - 3,40900232,1610612747,1.0,4.0,,106.7856,88.4
29193,9.0,-52.0,238.0,10.0,1.0,1,2009-10,27.0,44.0,,,Penalty Spot,24+ ft.,,2010-05-08,MANU @ UTA,29194,"40.774891, -111.930790",shot - 53,,40900233,1610612747,10.0,114.36,1.0,27.0,44.0
29198,48.0,-152.0,195.0,5.0,1.0,1,2009-10,55.0,44.0,,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,2010-05-08,MANU @ UTA,29199,"40.774891, -111.930790",,shot - 3,40900233,1610612747,5.0,101.36,112.60799999999999,55.0,44.0
29219,,106.0,224.0,5.0,1.0,1,2009-10,49.0,44.0,,Right Side Center(RC),Penalty Spot,24+ ft.,,2010-05-10,MANU @ UTA,29220,"40.774891, -111.930790",shot - 45,,40900234,1610612747,5.0,1.0,124.60799999999999,49.0,44.0
29230,303.0,-68.0,14.0,7.0,3.0,1,2009-10,43.0,,,Center(C),Goal Line,Less Than 8 ft.,Manchester United,2010-05-10,MANU @ UTA,29231,,,shot - 3,40900234,1610612747,7.0,103.36,46.8,43.0,26.0
29233,324.0,0.0,0.0,4.0,3.0,1,,44.0,20.0,,Center(C),,Less Than 8 ft.,Manchester United,2010-05-10,MANU @ UTA,29234,"40.774891, -111.930790",,shot - 4,40900234,1610612747,48.64,3.0,1.0,44.0,20.0
29236,360.0,-40.0,105.0,2.0,3.0,1,2009-10,8.0,31.0,,Center(C),Goal Line,8-16 ft.,Manchester United,2010-05-10,MANU @ UTA,29237,"40.774891, -111.930790",,shot - 3,40900234,1610612747,73.64,3.0,1.0,135.7856,31.0
29239,498.0,146.0,-11.0,3.0,4.0,1,,0.0,34.0,,Right Side(R),Mid Range,8-16 ft.,Manchester United,2010-05-10,MANU @ UTA,29240,"40.774891, -111.930790",shot - 38,,40900234,1610612747,3.0,4.0,62.8,,34.0
29246,192.0,-136.0,140.0,4.0,2.0,1,,7.0,39.0,,Left Side Center(LC),Mid Range,,Manchester United,2010-05-17,,29247,"42.982923, -71.446094",,shot - 3,40900311,1610612747,48.2,62.36,1.0,7.0,39.0
29255,316.0,118.0,247.0,5.0,3.0,1,2009-10,42.0,47.0,,Right Side Center(RC),Penalty Spot,24+ ft.,,2010-05-17,MANU vs. PHX,29256,"42.982923, -71.446094",shot - 42,,40900311,1610612747,54.64,102.36,51.8,42.0,
29274,271.0,-75.0,140.0,0.0,2.0,1,2009-10,32.0,35.0,,,Mid Range,8-16 ft.,Manchester United,2010-05-19,MANU vs. PHX,29275,"42.982923, -71.446094",shot - 26,,40900312,1610612747,62.7616,2.0,70.8,32.0,35.0
29277,387.0,9.0,167.0,0.0,3.0,1,2009-10,,36.0,,Center(C),Mid Range,16-24 ft.,Manchester United,2010-05-19,MANU vs. PHX,29278,,,shot - 3,40900312,1610612747,0.0,,1.0,30.0,104.4
29279,409.0,,148.0,9.0,4.0,1,2009-10,37.0,38.0,,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,2010-05-19,MANU vs. PHX,29280,"42.982923, -71.446094",,shot - 3,40900312,1610612747,81.2,4.0,1.0,37.0,38.0
29285,75.0,192.0,153.0,4.0,,1,2009-10,41.0,,,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,2010-05-23,MANU @ PHX,29286,"33.552026, -112.071667",,shot - 3,40900313,1610612747,4.0,95.36,1.0,41.2,44.0
29287,93.0,-82.0,50.0,,1.0,1,2009-10,17.0,29.0,,Left Side(L),Mid Range,8-16 ft.,Manchester United,2010-05-23,MANU @ PHX,29288,"33.552026, -112.071667",,shot - 3,40900313,1610612747,2.0,1.0,132.608,124.7856,29.0
29304,524.0,-30.0,77.0,0.0,4.0,1,2009-10,41.0,28.0,,Center(C),Goal Line,8-16 ft.,Manchester United,2010-05-23,MANU @ PHX,29305,"33.552026, -112.071667",,shot - 3,40900313,1610612747,0.0,4.0,1.0,41.0,28.0
29326,471.0,0.0,0.0,0.0,4.0,1,2009-10,48.0,20.0,,Center(C),Goal Area,Less Than 8 ft.,Manchester United,,MANU @ PHX,29327,"33.552026, -112.071667",,shot - 4,40900314,1610612747,0.0,4.0,102.8,,20.0
29328,23.0,133.0,82.0,10.0,1.0,1,2009-10,2.0,35.0,,Right Side(R),Mid Range,8-16 ft.,Manchester United,2010-05-27,MANU vs. PHX,29329,"42.982923, -71.446094",shot - 17,,40900315,1610612747,10.0,1.0,1.0,2.0,40.4
29330,160.0,-213.0,126.0,10.0,2.0,1,,14.0,44.0,,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,2010-05-27,MANU vs. PHX,29331,"42.982923, -71.446094",shot - 44,,40900315,1610612747,10.0,,1.0,14.0,101.4
29332,197.0,-155.0,186.0,7.0,2.0,1,2009-10,22.0,44.0,,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,2010-05-27,MANU vs. PHX,29333,,shot - 28,,40900315,1610612747,89.64,2.0,1.0,22.0,44.0
29334,207.0,159.0,194.0,6.0,2.0,1,2009-10,19.0,45.0,,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,2010-05-27,MANU vs. PHX,29335,"42.982923, -71.446094",,shot - 3,40900315,1610612747,6.0,2.0,1.0,19.0,45.0
29341,348.0,0.0,0.0,6.0,3.0,1,,51.0,20.0,,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2010-05-27,,29342,"42.982923, -71.446094",,shot - 1,40900315,1610612747,6.0,3.0,1.0,51.0,20.0
29343,380.0,204.0,37.0,3.0,3.0,1,2009-10,10.0,40.0,,Right Side(R),Mid Range,16-24 ft.,Manchester United,2010-05-27,MANU vs. PHX,29344,"42.982923, -71.446094",shot - 34,,40900315,1610612747,,3.0,132.608,10.0,57.4
29351,492.0,168.0,197.0,5.0,4.0,1,2009-10,29.0,45.0,,Right Side Center(RC),Penalty Spot,,Manchester United,2010-05-27,MANU vs. PHX,29352,"42.982923, -71.446094",,shot - 3,40900315,1610612747,97.2,61.36,71.8,29.0,45.0
29352,,83.0,146.0,3.0,4.0,1,,42.0,36.0,,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,2010-05-27,MANU vs. PHX,29353,"42.982923, -71.446094",,shot - 3,40900315,1610612747,3.0,4.0,1.0,42.0,
29357,57.0,162.0,201.0,6.0,1.0,1,2009-10,31.0,45.0,,Right Side Center(RC),,24+ ft.,Manchester United,2010-05-29,MANU @ PHX,29358,"33.552026, -112.071667",,shot - 3,40900316,1610612747,6.0,78.36,97.60799999999999,88.2,45.0
29359,89.0,-116.0,66.0,,1.0,1,2009-10,44.0,33.0,,Left Side(L),Mid Range,8-16 ft.,Manchester United,2010-05-29,MANU @ PHX,29360,"33.552026, -112.071667",shot - 22,,40900316,1610612747,57.64,36.36,1.0,44.0,33.0
29361,139.0,-187.0,135.0,0.0,1.0,1,2009-10,0.0,43.0,,Left Side(L),Mid Range,16-24 ft.,Manchester United,2010-05-29,MANU @ PHX,29362,"33.552026, -112.071667",,shot - 3,40900316,1610612747,0.0,1.0,1.0,81.7216,
29372,,-133.0,189.0,0.0,3.0,1,,0.0,43.0,,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,2010-05-29,MANU @ PHX,29373,"33.552026, -112.071667",,shot - 3,40900316,1610612747,0.0,3.0,1.0,0.0,43.0
29388,265.0,0.0,0.0,1.0,2.0,1,2009-10,22.0,,,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2010-06-03,MANU vs. BOS,29389,"42.982923, -71.446094",,shot - 4,40900401,1610612747,69.2,2.0,1.0,22.0,16.4
29391,316.0,0.0,0.0,8.0,3.0,1,2009-10,13.0,,,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2010-06-03,MANU vs. BOS,29392,"42.982923, -71.446094",,shot - 4,40900401,1610612747,27.64,3.0,1.0,13.0,20.0
29392,328.0,111.0,94.0,7.0,3.0,1,2009-10,15.0,34.0,,Right Side(R),Mid Range,,Manchester United,2010-06-03,MANU vs. BOS,29393,"42.982923, -71.446094",shot - 38,,40900401,1610612747,7.0,3.0,99.8,15.0,34.0
29394,338.0,0.0,0.0,6.0,,1,2009-10,11.0,20.0,,Center(C),,Less Than 8 ft.,Manchester United,2010-06-03,MANU vs. BOS,29395,"42.982923, -71.446094",,shot - 1,40900401,1610612747,6.0,3.0,1.0,11.0,20.0
